uni_lemma,freq
development,1.386294361
dey,1.386294361
dia,1.386294361
didl,1.386294361
dies,1.386294361
dim,1.386294361
dirk,1.386294361
dirtied,1.386294361
disappears,1.386294361
disco,1.386294361
disease,1.386294361
diseases,1.386294361
disguise,1.386294361
disgusted,1.386294361
dishwashing,1.386294361
disprol,1.386294361
disturbed,1.386294361
ditch,1.386294361
diu,1.386294361
dividing,1.386294361
do'nt,1.386294361
dodge,1.386294361
doggone,1.386294361
doobee,1.386294361
doodle+doo,1.386294361
doofer,1.386294361
doot,1.386294361
douglas,1.386294361
drainage,1.386294361
dreamt,1.386294361
dribbling,1.386294361
drilling,1.386294361
drooling,1.386294361
drug,1.386294361
drumming,1.386294361
dumps,1.386294361
dune,1.386294361
dungeon,1.386294361
dur,1.386294361
dwarves,1.386294361
earphone,1.386294361
edgies,1.386294361
eights,1.386294361
electrical,1.386294361
elizabeth's,1.386294361
elthea,1.386294361
emmerdale,1.386294361
emptying,1.386294361
endowment,1.386294361
enemy,1.386294361
englewood,1.386294361
enjoys,1.386294361
envelopes,1.386294361
envious,1.386294361
epidural,1.386294361
erased,1.386294361
errrr,1.386294361
es,1.386294361
eskimo,1.386294361
est,1.386294361
examined,1.386294361
exercising,1.386294361
explanation,1.386294361
explode,1.386294361
exploded,1.386294361
fa,1.386294361
factories,1.386294361
fade,1.386294361
faggots,1.386294361
falline,1.386294361
fanny,1.386294361
farms,1.386294361
favour,1.386294361
fawn,1.386294361
feeds,1.386294361
feliciano,1.386294361
felix,1.386294361
feller,1.386294361
fellow's,1.386294361
felts,1.386294361
ferry,1.386294361
fet,1.386294361
fib,1.386294361
fibs,1.386294361
fiddling,1.386294361
fifties,1.386294361
figaro,1.386294361
fin,1.386294361
fingerpaints,1.386294361
fingerprints,1.386294361
flannel,1.386294361
flashing,1.386294361
floats,1.386294361
flow,1.386294361
fog,1.386294361
footery,1.386294361
footstool,1.386294361
fore,1.386294361
forecast,1.386294361
forgets,1.386294361
formula,1.386294361
fortunately,1.386294361
fr_oui,1.386294361
framed,1.386294361
frames,1.386294361
francisco,1.386294361
franny,1.386294361
freak,1.386294361
frenchfrys,1.386294361
friday's,1.386294361
frostie,1.386294361
fully,1.386294361
funeral,1.386294361
funnier,1.386294361
funnily,1.386294361
g+i+joe,1.386294361
gar,1.386294361
gardening,1.386294361
gavvy,1.386294361
geared,1.386294361
gelatine,1.386294361
gene,1.386294361
genius,1.386294361
get's,1.386294361
get+...,1.386294361
giant's,1.386294361
giddy+up,1.386294361
giddyup,1.386294361
giggles,1.386294361
gillians,1.386294361
gina,1.386294361
giraffe's,1.386294361
git,1.386294361
glow,1.386294361
gnawing,1.386294361
goblins,1.386294361
goggles,1.386294361
gogo,1.386294361
gok,1.386294361
gomer's,1.386294361
gop,1.386294361
gr,1.386294361
gra,1.386294361
grabby,1.386294361
grabs,1.386294361
graders,1.386294361
gradually,1.386294361
graduate,1.386294361
grammy's,1.386294361
grannys,1.386294361
gravel,1.386294361
greenisland,1.386294361
greggy's,1.386294361
gremlins,1.386294361
grief,1.386294361
grinning,1.386294361
grouch,1.386294361
growls,1.386294361
guides,1.386294361
gung,1.386294361
gymnastics,1.386294361
haa,1.386294361
habitat,1.386294361
haired,1.386294361
hammers,1.386294361
handcuffed,1.386294361
handcuffs,1.386294361
handstand,1.386294361
hanky+panky,1.386294361
hanukkah,1.386294361
hardboiled,1.386294361
hatch,1.386294361
hatched,1.386294361
hav,1.386294361
haven,1.386294361
hazel,1.386294361
hb_mem,1.386294361
heading,1.386294361
healing,1.386294361
heated,1.386294361
heathrow,1.386294361
hector,1.386294361
helpers,1.386294361
henderson,1.386294361
henrietta,1.386294361
hero,1.386294361
heroes,1.386294361
hershey,1.386294361
hexagon,1.386294361
hideout,1.386294361
highly,1.386294361
hilarious,1.386294361
hillview,1.386294361
hilly,1.386294361
hines,1.386294361
hinges,1.386294361
hmh,1.386294361
hmp,1.386294361
honeybunch,1.386294361
hoop,1.386294361
hooper,1.386294361
hoppity,1.386294361
hopscotch,1.386294361
hoses,1.386294361
hour's,1.386294361
howled,1.386294361
humidifier,1.386294361
hup,1.386294361
hurrying,1.386294361
hutch,1.386294361
hyde,1.386294361
ick,1.386294361
icy,1.386294361
identified,1.386294361
ig,1.386294361
ignorant,1.386294361
impressive,1.386294361
inclined,1.386294361
include,1.386294361
index,1.386294361
indiana,1.386294361
individual,1.386294361
induced,1.386294361
inge,1.386294361
initial,1.386294361
initials,1.386294361
input,1.386294361
insane,1.386294361
invent,1.386294361
invitation,1.386294361
irene,1.386294361
irons,1.386294361
isaac,1.386294361
itches,1.386294361
itching,1.386294361
iy,1.386294361
jaime,1.386294361
jane's,1.386294361
jeanie,1.386294361
jeff's,1.386294361
jefferson,1.386294361
jeffery,1.386294361
jer,1.386294361
jeremy's,1.386294361
jerri,1.386294361
jig,1.386294361
joann,1.386294361
jockey,1.386294361
joel,1.386294361
johnathan's,1.386294361
johnny's,1.386294361
johnson's,1.386294361
jonathan's,1.386294361
jordan,1.386294361
,NA
junior's,1.386294361
junkman,1.386294361
jus',1.386294361
justice,1.386294361
ka,1.386294361
kack,1.386294361
kangaroo's,1.386294361
karin,1.386294361
kathleen,1.386294361
kenny's,1.386294361
ki_ngwashiraga,1.386294361
ki_ningwashira,1.386294361
kiddy,1.386294361
kiding,1.386294361
kidnap,1.386294361
kills,1.386294361
kindling,1.386294361
kitchens,1.386294361
kitkat,1.386294361
kn,1.386294361
knaves,1.386294361
knittings,1.386294361
kong,1.386294361
ladybirds,1.386294361
lanes,1.386294361
lanyard,1.386294361
layered,1.386294361
lays,1.386294361
leaders,1.386294361
leak,1.386294361
ledge,1.386294361
leisureworld,1.386294361
levis,1.386294361
lexy,1.386294361
licks,1.386294361
lifeboat,1.386294361
like+...,1.386294361
lilly,1.386294361
limit,1.386294361
limited,1.386294361
linguistics,1.386294361
littlebitty,1.386294361
littlewoods,1.386294361
lizards,1.386294361
lockers,1.386294361
loi's,1.386294361
lollypop,1.386294361
lone,1.386294361
lottery,1.386294361
loura,1.386294361
loving,1.386294361
lovins,1.386294361
luc's,1.386294361
lucas,1.386294361
lucka,1.386294361
lucky's,1.386294361
lumpy,1.386294361
lunchbox,1.386294361
lyle,1.386294361
macawbers,1.386294361
macrame,1.386294361
maddening,1.386294361
madness,1.386294361
maids,1.386294361
mailman's,1.386294361
maine,1.386294361
mainly,1.386294361
management,1.386294361
margaret's,1.386294361
marianne,1.386294361
marilyn's,1.386294361
marion's,1.386294361
markers,1.386294361
marking,1.386294361
marriage,1.386294361
maryann,1.386294361
mascara,1.386294361
masks,1.386294361
materials,1.386294361
matilda,1.386294361
matzos,1.386294361
maura,1.386294361
maya,1.386294361
maze,1.386294361
mccloud,1.386294361
mcgregor's,1.386294361
measurements,1.386294361
meats,1.386294361
med,1.386294361
meer,1.386294361
meetings,1.386294361
mel,1.386294361
memorial,1.386294361
mending,1.386294361
mer,1.386294361
mfh,1.386294361
mfi,1.386294361
michigan,1.386294361
mickey's,1.386294361
mikka,1.386294361
minds,1.386294361
minneapolis,1.386294361
minnehaha,1.386294361
mistaken,1.386294361
misunderstood,1.386294361
mmph,1.386294361
mochi,1.386294361
mogway,1.386294361
mollie,1.386294361
monitor,1.386294361
mooo,1.386294361
mort,1.386294361
mortgage,1.386294361
mossley,1.386294361
moths,1.386294361
motor+bike,1.386294361
motorcycles,1.386294361
mouse's,1.386294361
movements,1.386294361
movie's,1.386294361
muehler,1.386294361
mule,1.386294361
mummmy,1.386294361
muppet,1.386294361
mushed,1.386294361
myra,1.386294361
nan's,1.386294361
navel,1.386294361
nearest,1.386294361
neato,1.386294361
necktie,1.386294361
negative,1.386294361
nelly,1.386294361
nerve,1.386294361
newer,1.386294361
newton,1.386294361
nibbling,1.386294361
ninetieth,1.386294361
nno,1.386294361
no+o,1.386294361
nomi's,1.386294361
nookie,1.386294361
nosh,1.386294361
nother,1.386294361
nothin,1.386294361
now+...,1.386294361
nudie,1.386294361
numb,1.386294361
number's,1.386294361
nuns,1.386294361
nutritious,1.386294361
o's,1.386294361
oats,1.386294361
obedient,1.386294361
object,1.386294361
observe,1.386294361
obvious,1.386294361
odds,1.386294361
offering,1.386294361
offices,1.386294361
okinawa,1.386294361
oompah,1.386294361
ooops,1.386294361
opa,1.386294361
ounces,1.386294361
outer,1.386294361
oval,1.386294361
overboard,1.386294361
overstayed,1.386294361
overtime,1.386294361
oxxx,1.386294361
p+a,1.386294361
p1,1.386294361
pac,1.386294361
packs,1.386294361
painkillers,1.386294361
paintbrush,1.386294361
pap,1.386294361
papaw,1.386294361
paracodol,1.386294361
parades,1.386294361
parkway,1.386294361
parsnip,1.386294361
part's,1.386294361
partial,1.386294361
partition,1.386294361
partly,1.386294361
passenger,1.386294361
passive,1.386294361
pat+a+cake,1.386294361
patatas,1.386294361
patches,1.386294361
patients,1.386294361
patio,1.386294361
peaceful,1.386294361
peacocks,1.386294361
pebble,1.386294361
peed,1.386294361
peeing,1.386294361
peelings,1.386294361
penny's,1.386294361
pentagon,1.386294361
peppy,1.386294361
perch,1.386294361
performance,1.386294361
permanently,1.386294361
personal,1.386294361
petite,1.386294361
petticoat,1.386294361
petunia,1.386294361
phil,1.386294361
philip's,1.386294361
phillip,1.386294361
phonograph,1.386294361
physical,1.386294361
pickled,1.386294361
pierced,1.386294361
piggys,1.386294361
piggywinkle,1.386294361
pimples,1.386294361
pinada,1.386294361
pinata,1.386294361
pinball,1.386294361
pinga,1.386294361
pinger,1.386294361
pint,1.386294361
pipkin,1.386294361
placed,1.386294361
plank,1.386294361
plaque,1.386294361
plasters,1.386294361
playdays,1.386294361
player's,1.386294361
plumerai,1.386294361
plymouth,1.386294361
pogo,1.386294361
pointer,1.386294361
pomegranate,1.386294361
pooped,1.386294361
por,1.386294361
porta,1.386294361
portion,1.386294361
posies,1.386294361
possum,1.386294361
postcard,1.386294361
posters,1.386294361
practising,1.386294361
prayers,1.386294361
praying,1.386294361
preferred,1.386294361
presented,1.386294361
pretends,1.386294361
pride,1.386294361
printing,1.386294361
privacy,1.386294361
prm,1.386294361
procedure,1.386294361
progress,1.386294361
protest,1.386294361
pshsh,1.386294361
psychiatrist,1.386294361
pumpkins,1.386294361
punish,1.386294361
punished,1.386294361
pupa,1.386294361
purr,1.386294361
push-chair,1.386294361
puting,1.386294361
quality,1.386294361
quentin,1.386294361
rache,1.386294361
radishes,1.386294361
rambunctious,1.386294361
rates,1.386294361
rawley,1.386294361
rays,1.386294361
receive,1.386294361
received,1.386294361
reduced,1.386294361
reference,1.386294361
referred,1.386294361
regenerate,1.386294361
rejected,1.386294361
relations,1.386294361
relationship,1.386294361
reminded,1.386294361
repacked,1.386294361
repaired,1.386294361
reptiles,1.386294361
requesting,1.386294361
rescued,1.386294361
response,1.386294361
results,1.386294361
retire,1.386294361
retired,1.386294361
revenge,1.386294361
rhys,1.386294361
rhythm,1.386294361
rises,1.386294361
risk,1.386294361
roam,1.386294361
roaming,1.386294361
roberts,1.386294361
robinhood,1.386294361
robinson,1.386294361
rodger,1.386294361
rollercoaster,1.386294361
rosenback,1.386294361
rouge,1.386294361
route,1.386294361
rubbers,1.386294361
rubs,1.386294361
rugby,1.386294361
rustle,1.386294361
sacrifice,1.386294361
saggy,1.386294361
salugos,1.386294361
sandcastle,1.386294361
santa'll,1.386294361
sarlak,1.386294361
saskia's,1.386294361
saturated,1.386294361
savings,1.386294361
sawdust,1.386294361
saws,1.386294361
say+...,1.386294361
scarlet,1.386294361
scarry,1.386294361
schau+genau,1.386294361
schlp,1.386294361
schwartz,1.386294361
scooby,1.386294361
screens,1.386294361
screwed,1.386294361
scribbled,1.386294361
script,1.386294361
scrubbing,1.386294361
scub,1.386294361
seasoning,1.386294361
sebastian,1.386294361
separated,1.386294361
sequin,1.386294361
serves,1.386294361
sesamestreet,1.386294361
setter,1.386294361
seven+thirty,1.386294361
sevens,1.386294361
shaked,1.386294361
she+...,1.386294361
shelly,1.386294361
shep,1.386294361
sheryl's,1.386294361
shields,1.386294361
shifts,1.386294361
shire,1.386294361
shishi,1.386294361
shobee,1.386294361
shocking,1.386294361
shop's,1.386294361
shreddies,1.386294361
shrink,1.386294361
shsh,1.386294361
side's,1.386294361
signals,1.386294361
simon's,1.386294361
sinuses,1.386294361
sixes,1.386294361
skyscrapers,1.386294361
skywalker,1.386294361
slacks,1.386294361
slammed,1.386294361
slate,1.386294361
sleds,1.386294361
slide's,1.386294361
slimy,1.386294361
sloppy,1.386294361
slug,1.386294361
slush,1.386294361
sly,1.386294361
smacks,1.386294361
smokey,1.386294361
snarl,1.386294361
sneaking,1.386294361
sneezey,1.386294361
sniffles,1.386294361
snout,1.386294361
snowflakes,1.386294361
sod,1.386294361
soiled,1.386294361
solve,1.386294361
sombrero,1.386294361
somebody'll,1.386294361
somedays,1.386294361
somewhat,1.386294361
sony,1.386294361
soo,1.386294361
sooty,1.386294361
source,1.386294361
southern,1.386294361
spade,1.386294361
sparky,1.386294361
spears,1.386294361
specimen,1.386294361
speeder,1.386294361
spends,1.386294361
splat,1.386294361
splendid,1.386294361
spongy,1.386294361
spool,1.386294361
spoonfuls,1.386294361
spotty,1.386294361
spout,1.386294361
springs,1.386294361
sprinkled,1.386294361
squealed,1.386294361
squealing,1.386294361
squeezes,1.386294361
squishy,1.386294361
stacked,1.386294361
stained,1.386294361
stale,1.386294361
stalk,1.386294361
stall,1.386294361
steals,1.386294361
stella's,1.386294361
stems,1.386294361
stephie,1.386294361
stewart,1.386294361
stilts,1.386294361
strangers,1.386294361
streaming,1.386294361
studied,1.386294361
studies,1.386294361
substitute,1.386294361
sugar's,1.386294361
suggesting,1.386294361
suitable,1.386294361
summerhill,1.386294361
sunflowers,1.386294361
sunk,1.386294361
surface,1.386294361
survey,1.386294361
susie's,1.386294361
suspect,1.386294361
swat,1.386294361
sweety,1.386294361
switching,1.386294361
switzerland,1.386294361
swoosh,1.386294361
swords,1.386294361
syringe,1.386294361
t+shirt,1.386294361
tack,1.386294361
takeaways,1.386294361
taps,1.386294361
tartan,1.386294361
tat,1.386294361
tata,1.386294361
tattle,1.386294361
taxis,1.386294361
teaser,1.386294361
teaspoon,1.386294361
tempered,1.386294361
teradactyl,1.386294361
terrarium,1.386294361
tesco's,1.386294361
tess,1.386294361
testicles,1.386294361
textile,1.386294361
that's+...,1.386294361
thaw,1.386294361
thee,1.386294361
them+...,1.386294361
thermostat,1.386294361
thingy,1.386294361
thirteenth,1.386294361
this+...,1.386294361
tho,1.386294361
thoroughly,1.386294361
threatening,1.386294361
thrilled,1.386294361
throughout,1.386294361
thrower,1.386294361
thumbs,1.386294361
thumper,1.386294361
ticky,1.386294361
tidied,1.386294361
tiling,1.386294361
tilting,1.386294361
tins,1.386294361
toffee,1.386294361
token,1.386294361
tokens,1.386294361
tolerate,1.386294361
tomaeto,1.386294361
ton,1.386294361
tongues,1.386294361
tonsilitis,1.386294361
tossed,1.386294361
toto,1.386294361
toysie+poysies,1.386294361
tracing,1.386294361
trading,1.386294361
traditional,1.386294361
traim,1.386294361
transformers,1.386294361
transport,1.386294361
traveling,1.386294361
travels,1.386294361
trick+or+treating,1.386294361
tricking,1.386294361
trin,1.386294361
trish,1.386294361
trono,1.386294361
trot,1.386294361
trough,1.386294361
tum,1.386294361
tweedle,1.386294361
twinkies,1.386294361
twinkles,1.386294361
twirling,1.386294361
typewriters,1.386294361
um+...,1.386294361
umbrellas,1.386294361
uncles,1.386294361
underoos,1.386294361
unicycle,1.386294361
uniforms,1.386294361
union,1.386294361
unique,1.386294361
unloading,1.386294361
unplug,1.386294361
untangle,1.386294361
unwind,1.386294361
unwinding,1.386294361
unwrap,1.386294361
upsidaisy,1.386294361
urs,1.386294361
ut,1.386294361
vaccination,1.386294361
val,1.386294361
vat,1.386294361
vernon,1.386294361
vicki,1.386294361
vicky,1.386294361
vincent,1.386294361
visual,1.386294361
vonnie,1.386294361
vote,1.386294361
votes,1.386294361
wack,1.386294361
wah,1.386294361
waht,1.386294361
waiter,1.386294361
wakey,1.386294361
wam,1.386294361
wanders,1.386294361
warmly,1.386294361
warn,1.386294361
warned,1.386294361
wasp,1.386294361
wasps,1.386294361
watered,1.386294361
weeee,1.386294361
weh,1.386294361
werewolves,1.386294361
weston,1.386294361
wets,1.386294361
whale's,1.386294361
what'm,1.386294361
what+...,1.386294361
whereabouts,1.386294361
whitehouse,1.386294361
whitey,1.386294361
wicklow,1.386294361
wigs,1.386294361
wildlife,1.386294361
william's,1.386294361
willing,1.386294361
willy+willy,1.386294361
wincy,1.386294361
wind's,1.386294361
wit,1.386294361
wobbly,1.386294361
wolf's,1.386294361
womans,1.386294361
wooly,1.386294361
worries,1.386294361
wraps,1.386294361
wrecks,1.386294361
wrestler,1.386294361
wriggle,1.386294361
wrinkles,1.386294361
ya+hoo,1.386294361
yai,1.386294361
yaya,1.386294361
yei,1.386294361
yellows,1.386294361
yick,1.386294361
yogi,1.386294361
yoyo,1.386294361
yu,1.386294361
yvonne's,1.386294361
zipped,1.386294361
a+ah,1.098612289
a+boo,1.098612289
aaaah,1.098612289
abcl,1.098612289
ability,1.098612289
abnormal,1.098612289
about+...,1.098612289
abracadabra,1.098612289
abroad,1.098612289
access,1.098612289
accordian,1.098612289
according,1.098612289
account,1.098612289
aches,1.098612289
acorn,1.098612289
acrobatic,1.098612289
adenoids,1.098612289
adjustment,1.098612289
admire,1.098612289
adores,1.098612289
aebidee,1.098612289
aee,1.098612289
aeksh,1.098612289
affected,1.098612289
afterall,1.098612289
agh,1.098612289
agony,1.098612289
agreeable,1.098612289
agrees,1.098612289
ah+ah,1.098612289
ahchoo,1.098612289
ahhhh,1.098612289
ahp,1.098612289
air's,1.098612289
aisha,1.098612289
aisha's,1.098612289
aka,1.098612289
alabama,1.098612289
alarmed,1.098612289
alaska,1.098612289
alcoholic,1.098612289
alfred,1.098612289
allegra,1.098612289
allelulu,1.098612289
allows,1.098612289
alou,1.098612289
amara's,1.098612289
amasa's,1.098612289
amigos,1.098612289
anaesthetic,1.098612289
andreas's,1.098612289
andrena's,1.098612289
anglo,1.098612289
announced,1.098612289
annoys,1.098612289
anti,1.098612289
antonio,1.098612289
anyone's,1.098612289
appetit,1.098612289
applications,1.098612289
apply,1.098612289
approximately,1.098612289
apticar,1.098612289
aqua,1.098612289
ar,1.098612289
arans,1.098612289
arched,1.098612289
ari,1.098612289
armbands,1.098612289
arrives,1.098612289
arrowhead,1.098612289
article,1.098612289
artistic,1.098612289
artwork,1.098612289
asher's,1.098612289
ashley,1.098612289
asphalt,1.098612289
association,1.098612289
assuming,1.098612289
assumption,1.098612289
astronaut,1.098612289
aten,1.098612289
atlantic,1.098612289
attaching,1.098612289
attacking,1.098612289
attempt,1.098612289
attractive,1.098612289
auburny,1.098612289
audit,1.098612289
audition,1.098612289
australia,1.098612289
autistic,1.098612289
auto,1.098612289
automatically,1.098612289
aways,1.098612289
awww,1.098612289
babby,1.098612289
baby'll,1.098612289
bachelor,1.098612289
backed,1.098612289
badges,1.098612289
bagpipes,1.098612289
ballyclare,1.098612289
baloo,1.098612289
baltimore,1.098612289
band+aid,1.098612289
band+aids,1.098612289
barbars,1.098612289
barbell,1.098612289
barette,1.098612289
barge,1.098612289
barley,1.098612289
barnyard,1.098612289
barron,1.098612289
bash,1.098612289
basis,1.098612289
basketballs,1.098612289
batman's,1.098612289
batted,1.098612289
battery's,1.098612289
batting,1.098612289
baxter,1.098612289
bbbm,1.098612289
beaches,1.098612289
beacon,1.098612289
beast,1.098612289
beaten,1.098612289
becauses,1.098612289
beckerman,1.098612289
beebee,1.098612289
beefburgers,1.098612289
beet,1.098612289
beethoven,1.098612289
behaving,1.098612289
behavior,1.098612289
belch,1.098612289
belgian,1.098612289
bellies,1.098612289
bendy,1.098612289
benji,1.098612289
bernstein,1.098612289
berserk,1.098612289
beso,1.098612289
betsy's,1.098612289
bewitched,1.098612289
bickie,1.098612289
bicky,1.098612289
biker,1.098612289
bikini,1.098612289
bikky,1.098612289
bilbo,1.098612289
biller,1.098612289
binky's,1.098612289
bionic,1.098612289
birdy,1.098612289
bleeds,1.098612289
blinked,1.098612289
blinkin,1.098612289
blitzen,1.098612289
blot,1.098612289
blowed,1.098612289
bluebird,1.098612289
blumsteings,1.098612289
bo+wo,1.098612289
boardwalk,1.098612289
bobcat,1.098612289
bobos,1.098612289
bobs,1.098612289
bog,1.098612289
boisterous,1.098612289
boked,1.098612289
bolognese,1.098612289
boman,1.098612289
boo's,1.098612289
booby,1.098612289
booger,1.098612289
boomp,1.098612289
bootee,1.098612289
bootees,1.098612289
bot,1.098612289
bottom's,1.098612289
bouquet,1.098612289
bower,1.098612289
bowie,1.098612289
bowing,1.098612289
boxer,1.098612289
boys',1.098612289
bq,1.098612289
breakdown,1.098612289
bree,1.098612289
bridget,1.098612289
briggs,1.098612289
brighams,1.098612289
brmm,1.098612289
brochure,1.098612289
bronze,1.098612289
brroom,1.098612289
bucks,1.098612289
bucky,1.098612289
bueno,1.098612289
buenos,1.098612289
buffalo's,1.098612289
bugger,1.098612289
bugsbunny,1.098612289
buhp,1.098612289
builds,1.098612289
bulbs,1.098612289
bulk,1.098612289
bumpety,1.098612289
bunched,1.098612289
bundle,1.098612289
bungle,1.098612289
bunny+bing,1.098612289
burchdale,1.098612289
burglars,1.098612289
burping,1.098612289
bursting,1.098612289
bushed,1.098612289
bushel,1.098612289
businessman,1.098612289
butterfingers,1.098612289
button's,1.098612289
buzzhart,1.098612289
bwack,1.098612289
cabbages,1.098612289
cable,1.098612289
callie,1.098612289
calves,1.098612289
cam,1.098612289
camerons,1.098612289
campbell's,1.098612289
camper,1.098612289
canadian,1.098612289
canary,1.098612289
canceled,1.098612289
canes,1.098612289
canteen,1.098612289
caramel,1.098612289
cardy,1.098612289
carey,1.098612289
carney,1.098612289
carols,1.098612289
carpenters,1.098612289
carrycot,1.098612289
carwash,1.098612289
cashew,1.098612289
caspar,1.098612289
casualty,1.098612289
catastrophe,1.098612289
catepillars,1.098612289
caterers,1.098612289
cathedral,1.098612289
causes,1.098612289
cavity,1.098612289
ce,1.098612289
centimetres,1.098612289
centres,1.098612289
ch+ch+ch+ch,1.098612289
chalks,1.098612289
champagne,1.098612289
chaplin,1.098612289
chapstick,1.098612289
charges,1.098612289
charlene,1.098612289
cheapest,1.098612289
checkbook,1.098612289
checker,1.098612289
checkup,1.098612289
cheddar,1.098612289
chee,1.098612289
cheered,1.098612289
cheering,1.098612289
chemicals,1.098612289
cheryl's,1.098612289
chests,1.098612289
chidren,1.098612289
chil,1.098612289
childen,1.098612289
childhood,1.098612289
chipping,1.098612289
chittering,1.098612289
chocks,1.098612289
choos,1.098612289
chop+wood,1.098612289
chosen,1.098612289
chrissie,1.098612289
christ's,1.098612289
chuck's,1.098612289
chucky,1.098612289
chuggity,1.098612289
churn,1.098612289
ciao,1.098612289
circulation,1.098612289
claim,1.098612289
clams,1.098612289
clancey,1.098612289
classrooms,1.098612289
claudia,1.098612289
cleanser,1.098612289
clicking,1.098612289
clingy,1.098612289
clinic,1.098612289
clippers,1.098612289
clothesline,1.098612289
clothespin,1.098612289
cloudy,1.098612289
clover,1.098612289
clutch,1.098612289
clyde,1.098612289
coat's,1.098612289
cobra,1.098612289
cobwebs,1.098612289
cockadoodledoo,1.098612289
code,1.098612289
coffees,1.098612289
coffin,1.098612289
cohen,1.098612289
cokey,1.098612289
coldest,1.098612289
colicky,1.098612289
colin's,1.098612289
cologne,1.098612289
colorful,1.098612289
com,1.098612289
comber,1.098612289
combined,1.098612289
combs,1.098612289
comedian,1.098612289
comedy,1.098612289
commission,1.098612289
committee,1.098612289
companies,1.098612289
comparing,1.098612289
compete,1.098612289
complained,1.098612289
concrete,1.098612289
conditions,1.098612289
conductor,1.098612289
confidence,1.098612289
confuse,1.098612289
conks,1.098612289
conservatory,1.098612289
considered,1.098612289
consultant,1.098612289
containers,1.098612289
content,1.098612289
contents,1.098612289
continuous,1.098612289
contradict,1.098612289
controlled,1.098612289
cooling,1.098612289
coping,1.098612289
coral,1.098612289
cord's,1.098612289
cordero,1.098612289
correcting,1.098612289
corridor,1.098612289
corrs,1.098612289
cose,1.098612289
council,1.098612289
coving,1.098612289
coward,1.098612289
cracker+jacks,1.098612289
crackling,1.098612289
craft,1.098612289
craic,1.098612289
crashes,1.098612289
crawl+away+baby,1.098612289
crawls,1.098612289
crayfish,1.098612289
crayoned,1.098612289
creation,1.098612289
creeps,1.098612289
cresson,1.098612289
cribs,1.098612289
crickets,1.098612289
criistopher's,1.098612289
crippled,1.098612289
crisis,1.098612289
critical,1.098612289
crook,1.098612289
crowed,1.098612289
crummy,1.098612289
crumpled,1.098612289
cu,1.098612289
cubicles,1.098612289
cubs,1.098612289
cucumber,1.098612289
curds,1.098612289
cursing,1.098612289
curt,1.098612289
custom,1.098612289
customers,1.098612289
d's,1.098612289
d'you,1.098612289
dabee,1.098612289
dafty,1.098612289
dai,1.098612289
dakota,1.098612289
dandelion,1.098612289
daniel's,1.098612289
darned,1.098612289
darren's,1.098612289
dates,1.098612289
daughters,1.098612289
davenport,1.098612289
decisions,1.098612289
decorated,1.098612289
decorator,1.098612289
deedee's,1.098612289
deeper,1.098612289
deers,1.098612289
defense,1.098612289
defrost,1.098612289
delightful,1.098612289
delivering,1.098612289
denied,1.098612289
denny,1.098612289
dental,1.098612289
departure,1.098612289
derby,1.098612289
dern,1.098612289
designer,1.098612289
desire,1.098612289
desks,1.098612289
detached,1.098612289
developing,1.098612289
dewey,1.098612289
didi,1.098612289
difficulty,1.098612289
digs,1.098612289
dinger,1.098612289
dinosaur's,1.098612289
diplodocus,1.098612289
diploma,1.098612289
dipper,1.098612289
dipper's,1.098612289
directors,1.098612289
disappoint,1.098612289
disappointment,1.098612289
discouraged,1.098612289
dishonest,1.098612289
dissolved,1.098612289
divide,1.098612289
divine,1.098612289
do+...,1.098612289
do+you+know,1.098612289
doddle,1.098612289
doddy,1.098612289
doingy,1.098612289
doke,1.098612289
dominic,1.098612289
donalds,1.098612289
donut,1.098612289
doodles,1.098612289
doorstep,1.098612289
dorme,1.098612289
doth,1.098612289
dove,1.098612289
dozy,1.098612289
drains,1.098612289
drapes,1.098612289
draws,1.098612289
drenched,1.098612289
drew's,1.098612289
drinker,1.098612289
dub,1.098612289
dude,1.098612289
duhmt,1.098612289
dumbbell,1.098612289
dumbo's,1.098612289
dumpy,1.098612289
duracell,1.098612289
dusting,1.098612289
dustmen,1.098612289
ea,1.098612289
edible,1.098612289
edit,1.098612289
eeh,1.098612289
eggies,1.098612289
eggplant,1.098612289
eggshell,1.098612289
eggy,1.098612289
eigh,1.098612289
elaine's,1.098612289
elda,1.098612289
elegant,1.098612289
elenore,1.098612289
elgin,1.098612289
eliza,1.098612289
elk,1.098612289
ellen's,1.098612289
else'll,1.098612289
elsewhere,1.098612289
elsie,1.098612289
eluh,1.098612289
embarrassing,1.098612289
emm,1.098612289
encourage,1.098612289
enemies,1.098612289
enjoyment,1.098612289
ensuite,1.098612289
equal,1.098612289
equity,1.098612289
equivalent,1.098612289
erasing,1.098612289
ere,1.098612289
erie,1.098612289
erm,1.098612289
ernie's,1.098612289
established,1.098612289
eth,1.098612289
everythings,1.098612289
evey,1.098612289
ewok's,1.098612289
exams,1.098612289
exasperated,1.098612289
exasperating,1.098612289
exeter,1.098612289
existed,1.098612289
explains,1.098612289
explore,1.098612289
exploring,1.098612289
explosion,1.098612289
extras,1.098612289
extremely,1.098612289
ezra,1.098612289
fable,1.098612289
fabrics,1.098612289
factor,1.098612289
fags,1.098612289
fail,1.098612289
failure,1.098612289
fairgun,1.098612289
faithful,1.098612289
faking,1.098612289
fare,1.098612289
farmhouses,1.098612289
fastener,1.098612289
fatso,1.098612289
